c,z,attribute,uni,y,value
Libya,Libya,UtilizationTechFuel,Onshore Wind,2045,0.0
Libya,Libya,UtilizationTechFuel,Onshore Wind,2045,0.2895122028806922
Libya,Libya,UtilizationTechFuel,PV,2045,0.1863490506282667
Libya,Libya,UtilizationTechFuel,PV,2045,0.0
Libya,Libya,UtilizationTechFuel,PV+Storage,2045,0.0
Libya,Libya,UtilizationTechFuel,Solar Thermal,2045,0.0
Libya,Libya,UtilizationTechFuel,Battery,2045,0.1745767234004274
Libya,Libya,UtilizationTechFuel,PSH,2045,0.0
Libya,Libya,UtilizationTechFuel,PSH,2045,0.0
Libya,Libya,UtilizationTechFuel,Imports,2045,0.0
Libya,Libya,UtilizationTechFuel,Peat,2045,0.0
Libya,Libya,UtilizationTechFuel,Waste,2045,0.0
Libya,Libya,UtilizationTechFuel,Methane,2045,0.0
Libya,Libya,UtilizationTechFuel,Solar,2045,0.0
Libya,Libya,UtilizationTechFuel,Solar,2045,0.0
Libya,Libya,UtilizationTechFuel,Nuclear,2046,0.0
Libya,Libya,UtilizationTechFuel,Gas,2046,0.2589904636653474
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0077197411955013
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0469920441264444
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0
Libya,Libya,UtilizationTechFuel,Gas,2046,0.0
Libya,Libya,UtilizationTechFuel,Coal,2046,0.0
Libya,Libya,UtilizationTechFuel,Coal,2046,0.0
Libya,Libya,UtilizationTechFuel,Coal,2046,0.0
Libya,Libya,UtilizationTechFuel,Coal,2046,0.0
Libya,Libya,UtilizationTechFuel,Geothermal,2046,0.0
Libya,Libya,UtilizationTechFuel,Geothermal,2046,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2046,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2046,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2046,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2046,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2046,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2046,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2046,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2046,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2046,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2046,0.0
Libya,Libya,UtilizationTechFuel,Reservoir,2046,0.0
Libya,Libya,UtilizationTechFuel,Reservoir,2046,0.0
Libya,Libya,UtilizationTechFuel,ROR,2046,0.0
Libya,Libya,UtilizationTechFuel,CSP,2046,0.0
Libya,Libya,UtilizationTechFuel,CSP,2046,0.0
Libya,Libya,UtilizationTechFuel,Offshore Wind,2046,0.0
Libya,Libya,UtilizationTechFuel,Onshore Wind,2046,0.0
Libya,Libya,UtilizationTechFuel,Onshore Wind,2046,0.2877186969756228
Libya,Libya,UtilizationTechFuel,PV,2046,0.1774748196776396
Libya,Libya,UtilizationTechFuel,PV,2046,0.0
Libya,Libya,UtilizationTechFuel,PV+Storage,2046,0.0
Libya,Libya,UtilizationTechFuel,Solar Thermal,2046,0.0
Libya,Libya,UtilizationTechFuel,Battery,2046,0.1709957770113063
Libya,Libya,UtilizationTechFuel,PSH,2046,0.0
Libya,Libya,UtilizationTechFuel,PSH,2046,0.0
Libya,Libya,UtilizationTechFuel,Imports,2046,0.0
Libya,Libya,UtilizationTechFuel,Peat,2046,0.0
Libya,Libya,UtilizationTechFuel,Waste,2046,0.0
Libya,Libya,UtilizationTechFuel,Methane,2046,0.0
Libya,Libya,UtilizationTechFuel,Solar,2046,0.0
Libya,Libya,UtilizationTechFuel,Solar,2046,0.0
Libya,Libya,UtilizationTechFuel,Nuclear,2047,0.0
Libya,Libya,UtilizationTechFuel,Gas,2047,0.1771219087871129
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0057605733251291
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0369132258932281
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0
Libya,Libya,UtilizationTechFuel,Gas,2047,0.0
Libya,Libya,UtilizationTechFuel,Coal,2047,0.0
Libya,Libya,UtilizationTechFuel,Coal,2047,0.0
Libya,Libya,UtilizationTechFuel,Coal,2047,0.0
Libya,Libya,UtilizationTechFuel,Coal,2047,0.0
Libya,Libya,UtilizationTechFuel,Geothermal,2047,0.0
Libya,Libya,UtilizationTechFuel,Geothermal,2047,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2047,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2047,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2047,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2047,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2047,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2047,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2047,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2047,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2047,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2047,0.0
Libya,Libya,UtilizationTechFuel,Reservoir,2047,0.0
Libya,Libya,UtilizationTechFuel,Reservoir,2047,0.0
Libya,Libya,UtilizationTechFuel,ROR,2047,0.0
Libya,Libya,UtilizationTechFuel,CSP,2047,0.0
Libya,Libya,UtilizationTechFuel,CSP,2047,0.0
Libya,Libya,UtilizationTechFuel,Offshore Wind,2047,0.0
Libya,Libya,UtilizationTechFuel,Onshore Wind,2047,0.0
Libya,Libya,UtilizationTechFuel,Onshore Wind,2047,0.2875242188580262
Libya,Libya,UtilizationTechFuel,PV,2047,0.1739327182741472
Libya,Libya,UtilizationTechFuel,PV,2047,0.0
Libya,Libya,UtilizationTechFuel,PV+Storage,2047,0.0
Libya,Libya,UtilizationTechFuel,Solar Thermal,2047,0.0
Libya,Libya,UtilizationTechFuel,Battery,2047,0.1605235065423967
Libya,Libya,UtilizationTechFuel,PSH,2047,0.0
Libya,Libya,UtilizationTechFuel,PSH,2047,0.0
Libya,Libya,UtilizationTechFuel,Imports,2047,0.0
Libya,Libya,UtilizationTechFuel,Peat,2047,0.0
Libya,Libya,UtilizationTechFuel,Waste,2047,0.0
Libya,Libya,UtilizationTechFuel,Methane,2047,0.0
Libya,Libya,UtilizationTechFuel,Solar,2047,0.0
Libya,Libya,UtilizationTechFuel,Solar,2047,0.0
Libya,Libya,UtilizationTechFuel,Nuclear,2048,0.0
Libya,Libya,UtilizationTechFuel,Gas,2048,0.1303038576457173
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0013133811273173
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0328656378946732
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0
Libya,Libya,UtilizationTechFuel,Gas,2048,0.0
Libya,Libya,UtilizationTechFuel,Coal,2048,0.0
Libya,Libya,UtilizationTechFuel,Coal,2048,0.0
Libya,Libya,UtilizationTechFuel,Coal,2048,0.0
Libya,Libya,UtilizationTechFuel,Coal,2048,0.0
Libya,Libya,UtilizationTechFuel,Geothermal,2048,0.0
Libya,Libya,UtilizationTechFuel,Geothermal,2048,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2048,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2048,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2048,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2048,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2048,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2048,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2048,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2048,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2048,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2048,0.0
Libya,Libya,UtilizationTechFuel,Reservoir,2048,0.0
Libya,Libya,UtilizationTechFuel,Reservoir,2048,0.0
Libya,Libya,UtilizationTechFuel,ROR,2048,0.0
Libya,Libya,UtilizationTechFuel,CSP,2048,0.0
Libya,Libya,UtilizationTechFuel,CSP,2048,0.0
Libya,Libya,UtilizationTechFuel,Offshore Wind,2048,0.0
Libya,Libya,UtilizationTechFuel,Onshore Wind,2048,0.0
Libya,Libya,UtilizationTechFuel,Onshore Wind,2048,0.283954821486396
Libya,Libya,UtilizationTechFuel,PV,2048,0.1666711186250133
Libya,Libya,UtilizationTechFuel,PV,2048,0.0
Libya,Libya,UtilizationTechFuel,PV+Storage,2048,0.0
Libya,Libya,UtilizationTechFuel,Solar Thermal,2048,0.0
Libya,Libya,UtilizationTechFuel,Battery,2048,0.1609409644154582
Libya,Libya,UtilizationTechFuel,PSH,2048,0.0
Libya,Libya,UtilizationTechFuel,PSH,2048,0.0
Libya,Libya,UtilizationTechFuel,Imports,2048,0.0
Libya,Libya,UtilizationTechFuel,Peat,2048,0.0
Libya,Libya,UtilizationTechFuel,Waste,2048,0.0
Libya,Libya,UtilizationTechFuel,Methane,2048,0.0
Libya,Libya,UtilizationTechFuel,Solar,2048,0.0
Libya,Libya,UtilizationTechFuel,Solar,2048,0.0
Libya,Libya,UtilizationTechFuel,Nuclear,2049,0.0
Libya,Libya,UtilizationTechFuel,Gas,2049,0.1403944484568309
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0028552145057953
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0356173999047192
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0
Libya,Libya,UtilizationTechFuel,Gas,2049,0.0
Libya,Libya,UtilizationTechFuel,Coal,2049,0.0
Libya,Libya,UtilizationTechFuel,Coal,2049,0.0
Libya,Libya,UtilizationTechFuel,Coal,2049,0.0
Libya,Libya,UtilizationTechFuel,Coal,2049,0.0
Libya,Libya,UtilizationTechFuel,Geothermal,2049,0.0
Libya,Libya,UtilizationTechFuel,Geothermal,2049,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2049,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2049,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2049,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2049,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2049,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2049,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2049,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2049,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2049,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2049,0.0
Libya,Libya,UtilizationTechFuel,Reservoir,2049,0.0
Libya,Libya,UtilizationTechFuel,Reservoir,2049,0.0
Libya,Libya,UtilizationTechFuel,ROR,2049,0.0
Libya,Libya,UtilizationTechFuel,CSP,2049,0.0
Libya,Libya,UtilizationTechFuel,CSP,2049,0.0
Libya,Libya,UtilizationTechFuel,Offshore Wind,2049,0.0
Libya,Libya,UtilizationTechFuel,Onshore Wind,2049,0.0
Libya,Libya,UtilizationTechFuel,Onshore Wind,2049,0.2823274831241849
Libya,Libya,UtilizationTechFuel,PV,2049,0.1657456546140021
Libya,Libya,UtilizationTechFuel,PV,2049,0.0
Libya,Libya,UtilizationTechFuel,PV+Storage,2049,0.0
Libya,Libya,UtilizationTechFuel,Solar Thermal,2049,0.0
Libya,Libya,UtilizationTechFuel,Battery,2049,0.1721652708631736
Libya,Libya,UtilizationTechFuel,PSH,2049,0.0
Libya,Libya,UtilizationTechFuel,PSH,2049,0.0
Libya,Libya,UtilizationTechFuel,Imports,2049,0.0
Libya,Libya,UtilizationTechFuel,Peat,2049,0.0
Libya,Libya,UtilizationTechFuel,Waste,2049,0.0
Libya,Libya,UtilizationTechFuel,Methane,2049,0.0
Libya,Libya,UtilizationTechFuel,Solar,2049,0.0
Libya,Libya,UtilizationTechFuel,Solar,2049,0.0
Libya,Libya,UtilizationTechFuel,Nuclear,2050,0.0
Libya,Libya,UtilizationTechFuel,Gas,2050,0.1101788973709478
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0209126902496194
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0
Libya,Libya,UtilizationTechFuel,Gas,2050,0.0
Libya,Libya,UtilizationTechFuel,Coal,2050,0.0
Libya,Libya,UtilizationTechFuel,Coal,2050,0.0
Libya,Libya,UtilizationTechFuel,Coal,2050,0.0
Libya,Libya,UtilizationTechFuel,Coal,2050,0.0
Libya,Libya,UtilizationTechFuel,Geothermal,2050,0.0
Libya,Libya,UtilizationTechFuel,Geothermal,2050,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2050,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2050,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2050,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2050,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2050,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2050,0.0
Libya,Libya,UtilizationTechFuel,Diesel,2050,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2050,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2050,0.0
Libya,Libya,UtilizationTechFuel,Biomass,2050,0.0
Libya,Libya,UtilizationTechFuel,Reservoir,2050,0.0
Libya,Libya,UtilizationTechFuel,Reservoir,2050,0.0
Libya,Libya,UtilizationTechFuel,ROR,2050,0.0
Libya,Libya,UtilizationTechFuel,CSP,2050,0.0
Libya,Libya,UtilizationTechFuel,CSP,2050,0.0
Libya,Libya,UtilizationTechFuel,Offshore Wind,2050,0.0
Libya,Libya,UtilizationTechFuel,Onshore Wind,2050,0.0
Libya,Libya,UtilizationTechFuel,Onshore Wind,2050,0.2820630129692084
Libya,Libya,UtilizationTechFuel,PV,2050,0.1666925477115483
Libya,Libya,UtilizationTechFuel,PV,2050,0.0
Libya,Libya,UtilizationTechFuel,PV+Storage,2050,0.0
Libya,Libya,UtilizationTechFuel,Solar Thermal,2050,0.0
Libya,Libya,UtilizationTechFuel,Battery,2050,0.1570090042399434
Libya,Libya,UtilizationTechFuel,PSH,2050,0.0
Libya,Libya,UtilizationTechFuel,PSH,2050,0.0
Libya,Libya,UtilizationTechFuel,Imports,2050,0.0
Libya,Libya,UtilizationTechFuel,Peat,2050,0.0
Libya,Libya,UtilizationTechFuel,Waste,2050,0.0
Libya,Libya,UtilizationTechFuel,Methane,2050,0.0
Libya,Libya,UtilizationTechFuel,Solar,2050,0.0
Libya,Libya,UtilizationTechFuel,Solar,2050,0.0
Libya,Libya,CapexInvestmentComponent,,2028,1247931429.024
Libya,Libya,CapexInvestmentComponent,,2029,676882857.316
Libya,Libya,CapexInvestmentComponent,,2030,665131428.456
Libya,Libya,CapexInvestmentComponent,,2031,959741428.456
Libya,Libya,CapexInvestmentComponent,,2032,944060000.0
Libya,Libya,CapexInvestmentComponent,,2033,932130000.0
Libya,Libya,CapexInvestmentComponent,,2034,920200000.0
Libya,Libya,CapexInvestmentComponent,,2035,2356300000.0
Libya,Libya,CapexInvestmentComponent,,2036,2316300000.0
Libya,Libya,CapexInvestmentComponent,,2037,1130642416.4210353
Libya,Libya,CapexInvestmentComponent,,2038,929164285.34
Libya,Libya,CapexInvestmentComponent,,2039,917000000.0
Libya,Libya,CapexInvestmentComponent,,2040,903900000.0
Libya,Libya,CapexInvestmentComponent,,2041,1125625394.5751762
Libya,Libya,CapexInvestmentComponent,,2042,884284595.79
Libya,Libya,CapexInvestmentComponent,,2043,1010864079.072772
Libya,Libya,CapexInvestmentComponent,,2044,865094861.6700001
Libya,Libya,CapexInvestmentComponent,,2045,1459533288.5686066
Libya,Libya,CapexInvestmentComponent,,2046,846321562.14
Libya,Libya,CapexInvestmentComponent,,2047,1761376792.1622422
Libya,Libya,CapexInvestmentComponent,,2048,503432369.7051846
Libya,Libya,CapexInvestmentComponent,,2050,380781729.50607073
Libya,Libya,CapexInvestmentComponentCumulated,,2028,1247931429.024
Libya,Libya,CapexInvestmentComponentCumulated,,2029,1924814286.34
Libya,Libya,CapexInvestmentComponentCumulated,,2030,2589945714.796
Libya,Libya,CapexInvestmentComponentCumulated,,2031,3549687143.252
Libya,Libya,CapexInvestmentComponentCumulated,,2032,4493747143.252
Libya,Libya,CapexInvestmentComponentCumulated,,2033,5425877143.252
Libya,Libya,CapexInvestmentComponentCumulated,,2034,6346077143.252
Libya,Libya,CapexInvestmentComponentCumulated,,2035,8702377143.251999
Libya,Libya,CapexInvestmentComponentCumulated,,2036,11018677143.252
Libya,Libya,CapexInvestmentComponentCumulated,,2037,12149319559.673037
Libya,Libya,CapexInvestmentComponentCumulated,,2038,13078483845.013037
Libya,Libya,CapexInvestmentComponentCumulated,,2039,13995483845.013037
Libya,Libya,CapexInvestmentComponentCumulated,,2040,14899383845.013037
Libya,Libya,CapexInvestmentComponentCumulated,,2041,16025009239.588211
Libya,Libya,CapexInvestmentComponentCumulated,,2042,16677706935.033035
Libya,Libya,CapexInvestmentComponentCumulated,,2043,17920157914.45098
Libya,Libya,CapexInvestmentComponentCumulated,,2044,18417438804.48304
Libya,Libya,CapexInvestmentComponentCumulated,,2045,20244786064.68959
Libya,Libya,CapexInvestmentComponentCumulated,,2046,20379517341.993034
Libya,Libya,CapexInvestmentComponentCumulated,,2047,22852484418.99184
Libya,Libya,CapexInvestmentComponentCumulated,,2048,22304646844.59622
Libya,Libya,CapexInvestmentComponentCumulated,,2050,23736698518.20309
Libya,Libya,Costs,,2026,5476.685325184043
Libya,Libya,Costs,,2027,6591.881446371969
Libya,Libya,Costs,,2028,6508.418768752204
Libya,Libya,Costs,,2029,6562.839877532484
Libya,Libya,Costs,,2030,6429.238696312749
Libya,Libya,Costs,,2031,6246.978875602739
Libya,Libya,Costs,,2032,5941.574114892814
Libya,Libya,Costs,,2033,5729.776021796485
Libya,Libya,Costs,,2034,5420.46529335789
Libya,Libya,Costs,,2035,4609.528844446308
Libya,Libya,Costs,,2036,4044.004347212267
Libya,Libya,Costs,,2037,3783.454682690348
Libya,Libya,Costs,,2038,3500.4816168548978
Libya,Libya,Costs,,2039,3289.260857503804
Libya,Libya,Costs,,2040,3033.1021084498034
Libya,Libya,Costs,,2041,2944.5965180607245
Libya,Libya,Costs,,2042,2671.396785264847
Libya,Libya,Costs,,2043,2453.104348135824
Libya,Libya,Costs,,2044,2217.322803158786
Libya,Libya,Costs,,2045,1975.0544964622936
Libya,Libya,Costs,,2046,1782.5161263885095
Libya,Libya,Costs,,2047,1639.891820912408
Libya,Libya,Costs,,2048,1555.2842880876556
Libya,Libya,Costs,,2049,1544.9978198825918
Libya,Libya,Costs,,2050,1527.7208797011033
Libya,Libya,CostsPerMWh,,2026,104.88318603489368
Libya,Libya,CostsPerMWh,,2027,122.3392124711772
Libya,Libya,CostsPerMWh,,2028,119.59827943828832
Libya,Libya,CostsPerMWh,,2029,117.89250336876646
Libya,Libya,CostsPerMWh,,2030,114.01380912063748
Libya,Libya,CostsPerMWh,,2031,110.56012734903878
Libya,Libya,CostsPerMWh,,2032,104.98593693488388
Libya,Libya,CostsPerMWh,,2033,101.45685740232824
Libya,Libya,CostsPerMWh,,2034,95.92555423855258
Libya,Libya,CostsPerMWh,,2035,81.57591838824736
Libya,Libya,CostsPerMWh,,2036,71.60191128051615
Libya,Libya,CostsPerMWh,,2037,67.14562767654621
Libya,Libya,CostsPerMWh,,2038,62.29501738423437
Libya,Libya,CostsPerMWh,,2039,58.72421726601095
Libya,Libya,CostsPerMWh,,2040,54.34692901719768
Libya,Libya,CostsPerMWh,,2041,53.05388126663406
Libya,Libya,CostsPerMWh,,2042,48.399253288610296
Libya,Libya,CostsPerMWh,,2043,44.70268146613862
Libya,Libya,CostsPerMWh,,2044,40.65572898584105
Libya,Libya,CostsPerMWh,,2045,36.45222576616396
Libya,Libya,CostsPerMWh,,2046,33.127344008112374
Libya,Libya,CostsPerMWh,,2047,30.699236603998784
Libya,Libya,CostsPerMWh,,2048,29.338897362578614
Libya,Libya,CostsPerMWh,,2049,29.3692320245332
Libya,Libya,CostsPerMWh,,2050,29.21239994074431
Libya,Libya,DemandEnergyZone,,2026,52217.0
Libya,Libya,DemandEnergyZone,,2027,53882.0
Libya,Libya,DemandEnergyZone,,2028,54418.999999999935
Libya,Libya,DemandEnergyZone,,2029,55667.99999999994
Libya,Libya,DemandEnergyZone,,2030,56390.000000000015
Libya,Libya,DemandEnergyZone,,2031,56503.00000000001
Libya,Libya,DemandEnergyZone,,2032,56593.99999999995
Libya,Libya,DemandEnergyZone,,2033,56474.99999999998
Libya,Libya,DemandEnergyZone,,2034,56507.0
Libya,Libya,DemandEnergyZone,,2035,56506.00000000002
Libya,Libya,DemandEnergyZone,,2036,56478.999999999935
Libya,Libya,DemandEnergyZone,,2037,56346.99999999997
Libya,Libya,DemandEnergyZone,,2038,56192.00000000001
Libya,Libya,DemandEnergyZone,,2039,56011.99999999996
Libya,Libya,DemandEnergyZone,,2040,55810.000000000015
Libya,Libya,DemandEnergyZone,,2041,55502.000000000015
Libya,Libya,DemandEnergyZone,,2042,55195.00000000003
Libya,Libya,DemandEnergyZone,,2043,54876.000000000015
Libya,Libya,DemandEnergyZone,,2044,54539.00000000002
Libya,Libya,DemandEnergyZone,,2045,54181.99999999995
Libya,Libya,DemandEnergyZone,,2046,53807.99999999997
Libya,Libya,DemandEnergyZone,,2047,53418.00000000003
Libya,Libya,DemandEnergyZone,,2048,53011.000000000015
Libya,Libya,DemandEnergyZone,,2049,52605.99999999994
Libya,Libya,DemandEnergyZone,,2050,52296.99999999995
Libya,Libya,DemandPeakZone,,2026,8424.1852
Libya,Libya,DemandPeakZone,,2027,8692.69538
Libya,Libya,DemandPeakZone,,2028,8779.33924
Libya,Libya,DemandPeakZone,,2029,8980.93634
Libya,Libya,DemandPeakZone,,2030,9097.6053
Libya,Libya,DemandPeakZone,,2031,9115.62036
Libya,Libya,DemandPeakZone,,2032,9130.20398
Libya,Libya,DemandPeakZone,,2033,9111.33106
Libya,Libya,DemandPeakZone,,2034,9116.47822
Libya,Libya,DemandPeakZone,,2035,9116.47822
Libya,Libya,DemandPeakZone,,2036,9112.18892
Libya,Libya,DemandPeakZone,,2037,9090.74242
Libya,Libya,DemandPeakZone,,2038,9065.86448
Libya,Libya,DemandPeakZone,,2039,9036.69724
Libya,Libya,DemandPeakZone,,2040,9004.09856
Libya,Libya,DemandPeakZone,,2041,8954.34268
Libya,Libya,DemandPeakZone,,2042,8904.5868
Libya,Libya,DemandPeakZone,,2043,8853.1152
Libya,Libya,DemandPeakZone,,2044,8799.07002
Libya,Libya,DemandPeakZone,,2045,8741.5934
Libya,Libya,DemandPeakZone,,2046,8680.68534
Libya,Libya,DemandPeakZone,,2047,8618.06156
Libya,Libya,DemandPeakZone,,2048,8552.00634
Libya,Libya,DemandPeakZone,,2049,8486.80898
Libya,Libya,DemandPeakZone,,2050,8437.0531
Libya,Libya,EmissionsIntensityZone,,2026,4.816681104312131e-07
Libya,Libya,EmissionsIntensityZone,,2027,4.844950637556124e-07
Libya,Libya,EmissionsIntensityZone,,2028,4.729459318393994e-07
Libya,Libya,EmissionsIntensityZone,,2029,4.631246507652517e-07
Libya,Libya,EmissionsIntensityZone,,2030,4.473524620583018e-07
Libya,Libya,EmissionsIntensityZone,,2031,4.299751524346617e-07
Libya,Libya,EmissionsIntensityZone,,2032,4.043431187499362e-07
Libya,Libya,EmissionsIntensityZone,,2033,3.881833736507704e-07
Libya,Libya,EmissionsIntensityZone,,2034,3.607382186310547e-07
Libya,Libya,EmissionsIntensityZone,,2035,2.9902606616023695e-07
Libya,Libya,EmissionsIntensityZone,,2036,2.499351545716487e-07
Libya,Libya,EmissionsIntensityZone,,2037,2.3271513138677978e-07
Libya,Libya,EmissionsIntensityZone,,2038,2.045332583798986e-07
Libya,Libya,EmissionsIntensityZone,,2039,1.9125134032307733e-07
Libya,Libya,EmissionsIntensityZone,,2040,1.6498924295840052e-07
Libya,Libya,EmissionsIntensityZone,,2041,1.635946662567559e-07
Libya,Libya,EmissionsIntensityZone,,2042,1.3453434705428197e-07
Libya,Libya,EmissionsIntensityZone,,2043,1.1999767116245034e-07
Libya,Libya,EmissionsIntensityZone,,2044,9.406389538826785e-08
Libya,Libya,EmissionsIntensityZone,,2045,7.564646110658723e-08
Libya,Libya,EmissionsIntensityZone,,2046,5.3418702965140834e-08
Libya,Libya,EmissionsIntensityZone,,2047,4.063811425579144e-08
Libya,Libya,EmissionsIntensityZone,,2048,3.0288654118219055e-08
Libya,Libya,EmissionsIntensityZone,,2049,3.288568262815376e-08
Libya,Libya,EmissionsIntensityZone,,2050,2.7909335473871083e-08
Libya,Libya,EmissionsZone,,2026,24.51835182528004
Libya,Libya,EmissionsZone,,2027,26.10556302527992
Libya,Libya,EmissionsZone,,2028,24.701493074039963
Libya,Libya,EmissionsZone,,2029,25.78122305880003
Libya,Libya,EmissionsZone,,2030,24.24650344355997
Libya,Libya,EmissionsZone,,2031,24.29488603801568
Libya,Libya,EmissionsZone,,2032,21.997883032471524
Libya,Libya,EmissionsZone,,2033,21.922656026927253
Libya,Libya,EmissionsZone,,2034,19.594217821383005
Libya,Libya,EmissionsZone,,2035,16.896766894450348
Libya,Libya,EmissionsZone,,2036,13.71014615647413
Libya,Libya,EmissionsZone,,2037,13.112799508250877
Libya,Libya,EmissionsZone,,2038,11.228568229227784
Libya,Libya,EmissionsZone,,2039,10.712370074176212
