gen,q,d,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
MTCoffee,m8,d11,0.85303,0.854545,0.85,0.851515,0.85,0.854545,0.851515,0.848485,0.848485,0.845455,0.845455,0.842424,0.845455,0.843939,0.839394,0.843939,0.839394,0.837879,0.839394,0.837879,0.839394,0.840909,0.837879,0.837879
MTCoffee,m8,d12,0.834848,0.837879,0.837879,0.836364,0.837879,0.837879,0.839394,0.842424,0.830303,0.837879,0.836364,0.833333,0.836364,0.837879,0.834848,0.837879,0.833333,0.833333,0.833333,0.834848,0.833333,0.836364,0.837879,0.834848
MTCoffee,m8,d13,0.831818,0.834848,0.831818,0.837879,0.831818,0.828788,0.836364,0.830303,0.833333,0.833333,0.833333,0.830303,0.828788,0.827273,0.828788,0.831818,0.831818,0.827273,0.825758,0.822727,0.824242,0.825758,0.828788,0.825758
MTCoffee,m8,d14,0.830303,0.827273,0.825758,0.831818,0.824242,0.827273,0.824242,0.828788,0.828788,0.825758,0.830303,0.825758,0.827273,0.828788,0.827273,0.824242,0.822727,0.830303,0.828788,0.831818,0.828788,0.828788,0.827273,0.828788
MTCoffee,m8,d15,0.827273,0.822727,0.830303,0.830303,0.828788,0.830303,0.828788,0.828788,0.831818,0.824242,0.833333,0.830303,0.831818,0.834848,0.828788,0.830303,0.828788,0.833333,0.833333,0.833333,0.831818,0.831818,0.831818,0.831818
MTCoffee,m8,d16,0.827273,0.827273,0.830303,0.833333,0.831818,0.831818,0.827273,0.833333,0.833333,0.828788,0.828788,0.833333,0.828788,0.831818,0.831818,0.828788,0.827273,0.834848,0.836364,0.833333,0.836364,0.834848,0.837879,0.834848
MTCoffee,m8,d17,0.831818,0.830303,0.836364,0.830303,0.831818,0.831818,0.831818,0.837879,0.831818,0.831818,0.831818,0.836364,0.836364,0.834848,0.831818,0.837879,0.837879,0.837879,0.839394,0.839394,0.843939,0.840909,0.840909,0.836364
MTCoffee,m8,d18,0.831818,0.834848,0.837879,0.836364,0.837879,0.842424,0.839394,0.834848,0.834848,0.842424,0.839394,0.839394,0.837879,0.836364,0.839394,0.836364,0.839394,0.840909,0.842424,0.845455,0.840909,0.837879,0.839394,0.837879
MTCoffee,m8,d19,0.828788,0.842424,0.837879,0.840909,0.834848,0.833333,0.837879,0.840909,0.834848,0.833333,0.837879,0.839394,0.836364,0.834848,0.833333,0.834848,0.834848,0.831818,0.831818,0.831818,0.836364,0.837879,0.834848,0.834848
MTCoffee,m8,d20,0.828788,0.834848,0.833333,0.831818,0.833333,0.834848,0.830303,0.833333,0.833333,0.828788,0.833333,0.834848,0.830303,0.830303,0.834848,0.828788,0.834848,0.834848,0.827273,0.830303,0.828788,0.839394,0.836364,0.836364
MTCoffee,m8,d21,0.836364,0.836364,0.837879,0.834848,0.839394,0.836364,0.834848,0.831818,0.834848,0.830303,0.827273,0.827273,0.813636,0.821212,0.822727,0.824242,0.822727,0.818182,0.828788,0.824242,0.821212,0.828788,0.828788,0
MTCoffee,m8,d22,0.239394,0.828788,0.831818,0.828788,0.830303,0.824242,0.824242,0.833333,0.830303,0.828788,0.831818,0.830303,0.830303,0.830303,0.830303,0.831818,0.831818,0.833333,0.831818,0.830303,0.833333,0.828788,0.830303,0.833333
MTCoffee,m8,d23,0.830303,0.836364,0.833333,0.830303,0.834848,0.834848,0.828788,0.836364,0.834848,0.834848,0.834848,0.834848,0.831818,0.834848,0.833333,0.831818,0.834848,0.837879,0.834848,0.833333,0.833333,0.828788,0.834848,0.837879
MTCoffee,m8,d24,0.839394,0.831818,0.833333,0.833333,0.836364,0.836364,0.837879,0.834848,0.834848,0.834848,0.831818,0.836364,0.834848,0.833333,0.834848,0.834848,0.834848,0.837879,0.840909,0.833333,0.834848,0.837879,0.837879,0.840909
MTCoffee,m8,d25,0.839394,0.837879,0.843939,0.842424,0.839394,0.839394,0.836364,0.845455,0.842424,0.842424,0.839394,0.837879,0.839394,0.837879,0.840909,0.839394,0.843939,0.848485,0.843939,0.845455,0.768182,0.843939,0.840909,0.839394
MTCoffee,m8,d26,0.840909,0.842424,0.840909,0.842424,0.848485,0.845455,0.845455,0.848485,0.85,0.845455,0.84697,0.842424,0.84697,0.843939,0.845455,0.845455,0.843939,0.84697,0.843939,0.843939,0.837879,0.845455,0.839394,0.848485
MTCoffee,m8,d27,0.842424,0.845455,0.842424,0.84697,0.842424,0.851515,0.84697,0.845455,0.85,0.85,0.84697,0.85303,0.848485,0.842424,0.843939,0.843939,0.839394,0.842424,0.834848,0.840909,0.839394,0.833333,0.839394,0.834848
MTCoffee,m8,d28,0.837879,0.840909,0.840909,0.845455,0.839394,0.842424,0.843939,0.848485,0.845455,0.842424,0.843939,0.84697,0.845455,0.845455,0.840909,0.845455,0.842424,0.843939,0.84697,0.845455,0.840909,0.848485,0.845455,0.848485
MTCoffee,m8,d29,0.84697,0.837879,0.845455,0.843939,0.837879,0.84697,0.843939,0.843939,0.842424,0.848485,0.843939,0.845455,0.840909,0.839394,0.840909,0.837879,0.836364,0.842424,0.843939,0.843939,0.843939,0.843939,0.843939,0.845455
MTCoffee,m8,d30,0.840909,0.843939,0.840909,0.843939,0.842424,0.845455,0.842424,0.843939,0.840909,0.843939,0.84697,0.840909,0.840909,0.843939,0.84697,0.843939,0.845455,0.84697,0.85,0.843939,0.845455,0.845455,0.840909,0.839394
MTCoffee,m8,d31,0.842424,0.840909,0.843939,0.84697,0.845455,0.848485,0.848485,0.84697,0.842424,0.845455,0.843939,0.85,0.843939,0.842424,0.845455,0.845455,0.845455,0.85,0.851515,0.845455,0.84697,0.842424,0.848485,0.843939
MTCoffee,m9,d1,0.85,0.840909,0.84697,0.839394,0.839394,0.84697,0.839394,0.842424,0.845455,0.84697,0.568182,0.568182,0.836364,0.837879,0.839394,0.837879,0.843939,0.845455,0.843939,0.843939,0.842424,0.845455,0.840909,0.845455
MTCoffee,m9,d2,0.843939,0.842424,0.842424,0.839394,0.842424,0.837879,0.834848,0.836364,0.833333,0.840909,0.834848,0.842424,0.842424,0.833333,0.837879,0.839394,0.837879,0.837879,0.828788,0.834848,0.830303,0.834848,0.833333,0.836364
MTCoffee,m9,d3,0.834848,0.827273,0.827273,0.827273,0.830303,0.836364,0.842424,0.836364,0.830303,0.827273,0.827273,0.830303,0.830303,0.822727,0.833333,0.831818,0.833333,0.839394,0.840909,0.843939,0.85303,0.856061,0.859091,0.859091
MTCoffee,m9,d4,0.860606,0.866667,0.866667,0.865152,0.869697,0.865152,0.865152,0.866667,0.824242,0.813636,0.769697,0.765152,0.793939,0.798485,0.804545,0.801515,0.801515,0.809091,0.804545,0.807576,0.80303,0.807576,0.807576,0.809091
MTCoffee,m9,d5,0.807576,0.810606,0.822727,0.806061,0.812121,0.824242,0.806061,0.810606,0.810606,0.809091,0.815152,0.812121,0.810606,0.815152,0.810606,0.816667,0.815152,0.818182,0.810606,0.816667,0.813636,0.816667,0.806061,0.813636
MTCoffee,m9,d6,0.812121,0.815152,0.810606,0.809091,0.815152,0.815152,0.815152,0.818182,0.812121,0.813636,0.815152,0.812121,0.812121,0.819697,0.818182,0.816667,0.818182,0.815152,0.819697,0.816667,0.822727,0.821212,0.821212,0.818182
MTCoffee,m9,d7,0.824242,0.819697,0.825758,0.824242,0.824242,0.821212,0.825758,0.822727,0.824242,0.830303,0.828788,0.831818,0.831818,0.827273,0.827273,0.822727,0.827273,0.831818,0.831818,0.827273,0.837879,0.830303,0.831818,0.830303
MTCoffee,m9,d8,0.834848,0.833333,0.833333,0.824242,0.830303,0.833333,0.827273,0.828788,0.828788,0.830303,0.833333,0.840909,0.836364,0.831818,0.836364,0.834848,0.836364,0.836364,0.839394,0.836364,0.833333,0.828788,0.834848,0.839394
MTCoffee,m9,d9,0.837879,0.833333,0.828788,0.834848,0.834848,0.834848,0.833333,0.833333,0.837879,0.837879,0.836364,0.840909,0.836364,0.833333,0.840909,0.837879,0.831818,0.842424,0.840909,0.840909,0.837879,0.839394,0.834848,0.833333
MTCoffee,m9,d10,0.837879,0.837879,0.839394,0.833333,0.839394,0.833333,0.836364,0.831818,0.836364,0.834848,0.833333,0.839394,0.836364,0.833333,0.836364,0.834848,0.833333,0.830303,0.831818,0.834848,0.822727,0.827273,0.825758,0.833333
MTCoffee,m9,d11,0.560606,0.827273,0.822727,0.824242,0.824242,0.825758,0.828788,0.828788,0.827273,0.831818,0.828788,0.824242,0.830303,0.828788,0.827273,0.825758,0.824242,0.821212,0.831818,0.822727,0.822727,0.828788,0.824242,0.828788
MTCoffee,m9,d12,0.827273,0.827273,0.830303,0.828788,0.830303,0.827273,0.830303,0.828788,0.830303,0.827273,0.824242,0.827273,0.827273,0.830303,0.828788,0.833333,0.822727,0.831818,0.827273,0.828788,0.828788,0.827273,0.831818,0.825758
MTCoffee,m9,d13,0.827273,0.830303,0.831818,0.780303,0.757576,0.75303,0.780303,0.806061,0.828788,0.828788,0.836364,0.827273,0.834848,0.833333,0.836364,0.833333,0.837879,0.834848,0.831818,0.831818,0.834848,0.831818,0.837879,0.839394
MTCoffee,m9,d14,0.836364,0.837879,0.833333,0.828788,0.834848,0.833333,0.834848,0.828788,0.831818,0.830303,0.830303,0.834848,0.831818,0.836364,0.833333,0.840909,0.837879,0.830303,0.833333,0.833333,0.830303,0.831818,0.831818,0.830303
MTCoffee,m9,d15,0.827273,0.833333,0.833333,0.831818,0.828788,0.828788,0.836364,0.836364,0.836364,0.837879,0.833333,0.831818,0.834848,0.830303,0.828788,0.834848,0.837879,0.836364,0.837879,0.842424,0.833333,0.831818,0.836364,0.833333
MTCoffee,m9,d16,0.839394,0.839394,0.837879,0.834848,0.837879,0.836364,0.837879,0.837879,0.842424,0.842424,0.84697,0.84697,0.839394,0.837879,0.839394,0.831818,0.836364,0.836364,0.837879,0.837879,0.837879,0.833333,0.837879,0.836364
MTCoffee,m9,d17,0.839394,0.837879,0.833333,0.837879,0.828788,0.834848,0.833333,0.827273,0.828788,0.822727,0.828788,0.831818,0.833333,0.830303,0.825758,0.830303,0.833333,0.831818,0.825758,0.834848,0.831818,0.830303,0.825758,0.834848
MTCoffee,m9,d18,0.833333,0.833333,0.831818,0.833333,0.830303,0.827273,0.836364,0.827273,0.830303,0.833333,0.833333,0.828788,0.833333,0.833333,0.830303,0.833333,0.833333,0.834848,0.833333,0.837879,0.830303,0.833333,0.830303,0.831818
MTCoffee,m9,d19,0.834848,0.836364,0.830303,0.831818,0.831818,0.834848,0.833333,0.833333,0.831818,0.834848,0.830303,0.834848,0.836364,0.830303,0.831818,0.831818,0.830303,0.828788,0.831818,0.827273,0.833333,0.827273,0.827273,0.833333
MTCoffee,m9,d20,0.833333,0.828788,0.834848,0.837879,0.834848,0.833333,0.834848,0.809091,0.825758,0.824242,0.831818,0.827273,0.828788,0.833333,0.833333,0.830303,0.830303,0.828788,0.830303,0.837879,0.834848,0.815152,0.822727,0.833333
MTCoffee,m9,d21,0.830303,0.827273,0.822727,0.825758,0.824242,0.819697,0.822727,0.824242,0.825758,0.831818,0.831818,0.830303,0.828788,0.827273,0.827273,0.825758,0.824242,0.816667,0.822727,0.825758,0.822727,0.830303,0.828788,0.828788
MTCoffee,m9,d22,0.825758,0.830303,0.825758,0.819697,0.819697,0.821212,0.813636,0.825758,0.825758,0.822727,0.827273,0.830303,0.827273,0.833333,0.827273,0.828788,0.821212,0.827273,0.824242,0.818182,0.825758,0.824242,0.824242,0.827273
MTCoffee,m9,d23,0.828788,0.821212,0.824242,0.827273,0.827273,0.824242,0.833333,0.827273,0.825758,0.827273,0.827273,0.836364,0.833333,0.833333,0.834848,0.828788,0.824242,0.830303,0.834848,0.818182,0.812121,0.821212,0.821212,0.822727
MTCoffee,m9,d24,0.824242,0.822727,0.825758,0.827273,0.825758,0.824242,0.828788,0.830303,0.827273,0.827273,0.821212,0.827273,0.827273,0.669697,0.695455,0.675758,0.659091,0.784848,0.824242,0.827273,0.830303,0.833333,0.828788,0.830303
MTCoffee,m9,d25,0.830303,0.827273,0.824242,0.824242,0.827273,0.828788,0.825758,0.825758,0.556061,0.819697,0.813636,0.824242,0.821212,0.822727,0.821212,0.822727,0.828788,0.827273,0.821212,0.825758,0.818182,0.819697,0.822727,0.821212
MTCoffee,m9,d26,0.813636,0.824242,0.815152,0.815152,0.821212,0.818182,0.819697,0.819697,0.55,0.551515,0.55,0.545455,0.55,0.545455,0.545455,0.55303,0.54697,0.55303,0.55303,0.55303,0.830303,0.830303,0.834848,0.828788
MTCoffee,m9,d27,0.831818,0.828788,0.827273,0.828788,0.833333,0.831818,0.833333,0.828788,0.562121,0.563636,0.563636,0.559091,0.562121,0.562121,0.562121,0.559091,0.565152,0.557576,0.562121,0.565152,0.837879,0.839394,0.839394,0.837879
MTCoffee,m9,d28,0.840909,0.836364,0.839394,0.830303,0.830303,0.833333,0.836364,0.836364,0.562121,0.560606,0.557576,0.559091,0.562121,0.560606,0.559091,0.559091,0.565152,0.559091,0.831818,0.836364,0.845455,0.840909,0.839394,0.842424
MTCoffee,m9,d29,0.842424,0.840909,0.840909,0.843939,0.836364,0.845455,0.842424,0.839394,0.843939,0.839394,0.70303,0.724242,0.648485,0.666667,0.683333,0.692424,0.719697,0.716667,0.713636,0.75,0.815152,0.828788,0.840909,0.834848
MTCoffee,m9,d30,0.836364,0.837879,0.831818,0.834848,0.834848,0.833333,0.836364,0.836364,0.839394,0.836364,0.833333,0.836364,0.840909,0.85,0.842424,0.833333,0.836364,0.842424,0.839394,0.842424,0.840909,0.843939,0.837879,0.840909
MTCoffee,m10,d1,0.837879,0.842424,0.840909,0.842424,0.840909,0.84697,0.840909,0.842424,0.839394,0.837879,0.842424,0.842424,0.843939,0.843939,0.837879,0.840909,0.840909,0.836364,0.843939,0.836364,0.840909,0.833333,0.840909,0.843939
MTCoffee,m10,d2,0.848485,0.842424,0.84697,0.845455,0.851515,0.84697,0.843939,0.848485,0.851515,0.842424,0.848485,0.848485,0.845455,0.84697,0.843939,0.845455,0.845455,0.843939,0.84697,0.837879,0.840909,0.840909,0.842424,0.840909
MTCoffee,m10,d3,0.843939,0.845455,0.843939,0.842424,0.842424,0.842424,0.85,0.848485,0.845455,0.839394,0.836364,0.843939,0.840909,0.84697,0.843939,0.85,0.837879,0.837879,0.836364,0.839394,0.839394,0.845455,0.834848,0.843939
MTCoffee,m10,d4,0.84697,0.839394,0.840909,0.843939,0.840909,0.843939,0.845455,0.839394,0.834848,0.834848,0.831818,0.834848,0.831818,0.833333,0.837879,0.839394,0.834848,0.836364,0.831818,0.833333,0.834848,0.837879,0.837879,0.831818
MTCoffee,m10,d5,0.834848,0.833333,0.828788,0.836364,0.831818,0.828788,0.833333,0.833333,0.837879,0.831818,0.834848,0.831818,0.818182,0.833333,0.837879,0.828788,0.833333,0.833333,0.831818,0.834848,0.828788,0.834848,0.833333,0.833333
MTCoffee,m10,d6,0.831818,0.831818,0.828788,0.830303,0.824242,0.831818,0.836364,0.831818,0.828788,0.830303,0.834848,0.830303,0.834848,0.836364,0.836364,0.748485,0.763636,0.834848,0.833333,0.840909,0.836364,0.840909,0.830303,0.830303
MTCoffee,m10,d7,0.836364,0.833333,0.836364,0.834848,0.836364,0.834848,0.842424,0.840909,0.837879,0.840909,0.828788,0.834848,0.834848,0.836364,0.559091,0.559091,0.556061,0.559091,0.562121,0.560606,0.557576,0.563636,0.562121,0.842424
MTCoffee,m10,d8,0.836364,0.839394,0.836364,0.828788,0.830303,0.831818,0.801515,0.836364,0.833333,0.833333,0.837879,0.831818,0.836364,0.833333,0.834848,0.839394,0.831818,0.831818,0.831818,0.830303,0.828788,0.828788,0.828788,0.830303
MTCoffee,m10,d9,0.831818,0.833333,0.836364,0.833333,0.828788,0.831818,0.830303,0.836364,0.833333,0.827273,0.833333,0.834848,0.831818,0.828788,0.836364,0.834848,0.834848,0.837879,0.831818,0.827273,0.831818,0.833333,0.830303,0.833333
MTCoffee,m10,d10,0.831818,0.834848,0.833333,0.837879,0.839394,0.834848,0.837879,0.822727,0.821212,0.833333,0.837879,0.833333,0.828788,0.828788,0.827273,0.828788,0.825758,0.831818,0.830303,0.827273,0.831818,0.833333,0.721212,0.830303
MTCoffee,m10,d11,0.828788,0.825758,0.831818,0.827273,0.833333,0.833333,0.827273,0.833333,0.836364,0.833333,0.831818,0.834848,0.836364,0.830303,0.830303,0.833333,0.830303,0.833333,0.834848,0.833333,0.825758,0.824242,0.831818,0.824242
MTCoffee,m10,d12,0.825758,0.827273,0.830303,0.827273,0.825758,0.836364,0.828788,0.824242,0.834848,0.830303,0.828788,0.830303,0.827273,0.828788,0.828788,0.827273,0.827273,0.831818,0.828788,0.830303,0.830303,0.827273,0.834848,0.834848
MTCoffee,m10,d13,0.830303,0.828788,0.828788,0.833333,0.831818,0.834848,0.833333,0.830303,0.830303,0.834848,0.836364,0.836364,0.839394,0.836364,0.836364,0.828788,0.834848,0.831818,0.836364,0.828788,0.833333,0.842424,0.831818,0.830303
MTCoffee,m10,d14,0.840909,0.834848,0.837879,0.833333,0.834848,0.842424,0.831818,0.834848,0.839394,0.834848,0.834848,0.834848,0.834848,0.842424,0.843939,0.836364,0.837879,0.837879,0.842424,0.837879,0.837879,0.836364,0.842424,0.842424
MTCoffee,m10,d15,0.837879,0.848485,0.837879,0.834848,0.836364,0.837879,0.836364,0.218182,0.234848,0.242424,0.231818,0.259091,0.25,0.266667,0.25303,0,0,0,0.287879,0.756061,0.824242,0.833333,0.827273,0.830303
MTCoffee,m10,d16,0.818182,0.824242,0.830303,0.837879,0.843939,0.840909,0.837879,0.85,0.837879,0.848485,0.840909,0.85,0.840909,0.843939,0.85,0.845455,0.845455,0.842424,0.843939,0.840909,0.845455,0.843939,0.843939,0.845455
MTCoffee,m10,d17,0.848485,0.842424,0.839394,0.836364,0.843939,0.84697,0.845455,0.85,0.843939,0.848485,0.848485,0.845455,0.848485,0.851515,0.845455,0.85,0.845455,0.840909,0.845455,0.843939,0.84697,0.85,0.848485,0.848485
MTCoffee,m10,d18,0.845455,0.85,0.851515,0.84697,0.85,0.842424,0.85,0.845455,0.845455,0.845455,0.842424,0.837879,0.845455,0.85,0.843939,0.85303,0.848485,0.84697,0.836364,0.84697,0.843939,0.842424,0.85,0.845455
MTCoffee,m10,d19,0.821212,0.825758,0.828788,0.825758,0.819697,0.818182,0.822727,0.816667,0.827273,0.821212,0.819697,0.818182,0.818182,0.825758,0.824242,0.825758,0.842424,0.85,0.843939,0.84697,0.840909,0.843939,0.843939,0.84697
MTCoffee,m10,d20,0.843939,0.84697,0.848485,0.848485,0.845455,0.842424,0.839394,0.843939,0.84697,0.843939,0.851515,0.842424,0.848485,0.843939,0.837879,0.842424,0.843939,0.839394,0.843939,0.839394,0.839394,0.85,0.845455,0.843939
MTCoffee,m10,d21,0.84697,0.84697,0.84697,0.84697,0.845455,0.842424,0.848485,0.84697,0.845455,0.842424,0.840909,0.843939,0.845455,0.840909,0.840909,0.843939,0.842424,0.845455,0.843939,0.85,0.845455,0.842424,0.84697,0.840909
MTCoffee,m10,d22,0.851515,0.843939,0.845455,0.85,0.84697,0.840909,0.845455,0.843939,0.848485,0.85,0.84697,0.84697,0.845455,0.85,0.843939,0.840909,0.848485,0.843939,0.84697,0.843939,0.842424,0.845455,0.840909,0.854545
MTCoffee,m10,d23,0.85,0.843939,0.85,0.848485,0.84697,0.84697,0.848485,0.85,0.848485,0.85,0.845455,0.843939,0.85,0.85,0.84697,0.85,0.843939,0.84697,0.84697,0.85303,0.859091,0.85,0.843939,0.842424
MTCoffee,m10,d24,0.845455,0.845455,0.85,0.85,0.848485,0.845455,0.851515,0.856061,0.84697,0.859091,0.85303,0.85,0.845455,0.856061,0.854545,0.84697,0.85,0.84697,0.848485,0.848485,0.839394,0.85303,0.85,0.843939
MTCoffee,m10,d25,0.85,0.848485,0.843939,0.845455,0.84697,0.84697,0.845455,0.85303,0.84697,0.84697,0.84697,0.854545,0.840909,0.84697,0.84697,0.819697,0.840909,0.842424,0.840909,0.845455,0.839394,0.834848,0.834848,0.843939
MTCoffee,m10,d26,0.843939,0.836364,0.839394,0.837879,0.839394,0.843939,0.843939,0.837879,0.843939,0.843939,0,0.569697,0.557576,0.559091,0,0,0.280303,0.518182,0.828788,0.85,0.85,0.851515,0.845455,0.845455
MTCoffee,m10,d27,0.85,0.843939,0.851515,0.843939,0.848485,0.84697,0.845455,0.854545,0.85,0.85,0.84697,0.848485,0.843939,0.84697,0.854545,0.851515,0.85303,0.85,0.851515,0.85303,0.00303,0.363636,0.84697,0.848485
MTCoffee,m10,d28,0.851515,0.848485,0.857576,0.85303,0.85303,0.856061,0.862121,0.865152,0.848485,0.851515,0.85303,0.859091,0.84697,0.857576,0.866667,0.856061,0.856061,0.863636,0.854545,0.85,0.860606,0.85,0.860606,0.859091
MTCoffee,m10,d29,0.854545,0.857576,0.859091,0.856061,0.851515,0.851515,0.857576,0.865152,0.859091,0,0.483333,0.848485,0.868182,0.863636,0.868182,0.856061,0.85,0,0.865152,0.856061,0.854545,0.287879,0.84697,0.848485
MTCoffee,m10,d30,0.857576,0.868182,0.857576,0.863636,0.859091,0.854545,0.863636,0.857576,0.857576,0.574242,0.409091,0.574242,0.572727,0.572727,0.574242,0.569697,0.566667,0.843939,0.290909,0.404545,0.287879,0.563636,0.857576,0
MTCoffee,m10,d31,0.580303,0,0.445455,0.860606,0.862121,0.871212,0.865152,0.860606,0.860606,0.863636,0.863636,0.863636,0.874242,0.856061,0.857576,0.854545,0.859091,0.860606,0.865152,0.298485,0.572727,0.85,0.854545,0.866667
MTCoffee,m11,d1,0.854545,0.856061,0.856061,0.854545,0.85303,0.295455,0.581818,0.083333,0.569697,0,0.854545,0.848485,0,0,0,0.286364,0.293939,0,0,0.286364,0.287879,0.290909,0.289394,0.289394
MTCoffee,m11,d2,0.287879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTCoffee,m11,d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTCoffee,m11,d4,0,0,0,0,0,0,0,0,0,0,0,0,0.571212,0,0,0,0,0,0,0,0,0.563636,0.577273,0.578788
MTCoffee,m11,d5,0.565152,0.571212,0.566667,0.566667,0.572727,0.574242,0.574242,0.574242,0.572727,0.575758,0.569697,0.566667,0.574242,0.574242,0.572727,0.574242,0.575758,0.578788,0.583333,0.578788,0.580303,0.578788,0.578788,0.569697
MTCoffee,m11,d6,0.569697,0.575758,0.575758,0.574242,0.571212,0.574242,0.578788,0.577273,0.577273,0.575758,0.578788,0.292424,0.568182,0.572727,0.581818,0.05303,0,0,0,0,0.289394,0.290909,0.572727,0.568182
MTCoffee,m11,d7,0.572727,0.571212,0.575758,0.575758,0.575758,0.572727,0.283333,0.560606,0.577273,0.575758,0.586364,0.578788,0.574242,0.575758,0.574242,0.571212,0.574242,0.575758,0.569697,0.574242,0.580303,0,0.574242,0
MTCoffee,m11,d8,0.568182,0.578788,0.581818,0.581818,0.571212,0.530303,0,0,0.562121,0.571212,0.583333,0,0,0.565152,0.569697,0.583333,0.586364,0.583333,0.574242,0.575758,0,0.571212,0.572727,0.584848
MTCoffee,m11,d9,0.574242,0.572727,0.577273,0.578788,0.580303,0,0,0,0,0.572727,0.577273,0.577273,0.587879,0.574242,0,0,0,0.3,0.55303,0,0,0.284848,0,0
MTCoffee,m11,d10,0.572727,0.568182,0.577273,0.587879,0.583333,0.589394,0.575758,0.575758,0.575758,0.577273,0.578788,0.581818,0.580303,0.574242,0.574242,0.574242,0.292424,0.295455,0.854545,0.575758,0.863636,0.581818,0.871212,0.860606
MTCoffee,m11,d11,0.574242,0,0,0,0,0,0.292424,0.712121,0.857576,0.868182,0.865152,0,0,0.559091,0.816667,0.830303,0.874242,0.872727,0.851515,0.843939,0.85,0.848485,0.848485,0.85303
MTCoffee,m11,d12,0.84697,0.859091,0.860606,0.859091,0.857576,0.862121,0.851515,0.851515,0.834848,0.851515,0.848485,0.84697,0.857576,0.848485,0.842424,0.854545,0.854545,0.856061,0.856061,0.856061,0.865152,0.863636,0.860606,0.862121
MTCoffee,m11,d13,0.860606,0.863636,0.860606,0.860606,0.856061,0.854545,0.851515,0.854545,0.85303,0.851515,0.854545,0.854545,0.856061,0.860606,0.857576,0.854545,0.859091,0.851515,0.85303,0.857576,0.85303,0.854545,0.851515,0.851515
MTCoffee,m11,d14,0.85,0.857576,0.859091,0.854545,0.85,0.85303,0.859091,0.856061,0.856061,0.85303,0.859091,0.862121,0.854545,0.859091,0.856061,0.857576,0.85,0.857576,0.860606,0.857576,0.854545,0.85303,0.859091,0.857576
MTCoffee,m11,d15,0.859091,0.866667,0.856061,0.862121,0.857576,0.862121,0.860606,0.854545,0.854545,0.865152,0.859091,0.862121,0.859091,0.865152,0.863636,0.860606,0.859091,0.859091,0.863636,0.856061,0.860606,0.874242,0.860606,0.854545
MTCoffee,m11,d16,0.863636,0.860606,0.862121,0.857576,0.856061,0.859091,0.793939,0.571212,0.581818,0.571212,0.572727,0.572727,0.574242,0.569697,0.568182,0.571212,0.568182,0.293939,0.574242,0.572727,0.85303,0.854545,0.859091,0.859091
MTCoffee,m11,d17,0.866667,0.869697,0.869697,0.859091,0.862121,0.859091,0.859091,0.863636,0.865152,0.859091,0.581818,0.130303,0.642424,0.715152,0.562121,0.216667,0.577273,0.568182,0.859091,0.868182,0.871212,0.85,0.857576,0.857576
MTCoffee,m11,d18,0.862121,0.866667,0.863636,0.874242,0.869697,0.859091,0.859091,0.869697,0.856061,0.862121,0.863636,0.859091,0.866667,0.866667,0.869697,0.863636,0.865152,0.868182,0.862121,0.862121,0.857576,0.859091,0.859091,0.851515
MTCoffee,m11,d19,0.862121,0.863636,0.862121,0.860606,0.856061,0.860606,0.85303,0.865152,0.865152,0.866667,0.871212,0.865152,0.863636,0.866667,0.860606,0.863636,0.857576,0.862121,0.854545,0.856061,0.863636,0.854545,0.860606,0.85303
MTCoffee,m11,d20,0.854545,0.860606,0.856061,0.856061,0.860606,0.859091,0.863636,0.859091,0.859091,0.315152,0.577273,0.843939,0.843939,0.85303,0.865152,0.865152,0.860606,0.854545,0.854545,0.85303,0.85,0.84697,0.859091,0.85303
MTCoffee,m11,d21,0.859091,0.854545,0.860606,0.856061,0.854545,0.85,0.857576,0.859091,0.857576,0.857576,0.857576,0.863636,0.857576,0.854545,0.857576,0.857576,0.857576,0.860606,0.856061,0.854545,0.860606,0.85303,0.85303,0.860606
MTCoffee,m11,d22,0.860606,0.860606,0.862121,0.854545,0.857576,0.863636,0.860606,0.860606,0.859091,0.862121,0.856061,0.857576,0.866667,0.865152,0.869697,0.862121,0.868182,0.863636,0.865152,0.857576,0.859091,0.856061,0.865152,0.866667
MTCoffee,m11,d23,0.865152,0.871212,0.865152,0.866667,0.862121,0.863636,0.863636,0,0.29697,0.863636,0.860606,0.862121,0.872727,0.875758,0.875758,0.866667,0.872727,0.871212,0.869697,0.868182,0.863636,0.865152,0.871212,0.860606
MTCoffee,m11,d24,0.869697,0.869697,0.868182,0.869697,0.868182,0.860606,0.863636,0.862121,0.857576,0.857576,0.868182,0.872727,0.871212,0.871212,0.589394,0.866667,0.866667,0.860606,0.857576,0.872727,0.869697,0.872727,0.871212,0.872727
MTCoffee,m11,d25,0.868182,0.869697,0.869697,0.862121,0.866667,0.859091,0.860606,0.866667,0.871212,0.869697,0.869697,0.872727,0.871212,0.874242,0.875758,0.878788,0.877273,0.875758,0.872727,0.878788,0.874242,0.871212,0.868182,0.866667
